"STRATUM","hhweight","region","hhsize","ch14","adult","elderly","sex_hhh","cons","HHID","year","educlevel_hhh","povline","food_povline","CLUSTER","_merge","below_pov"
2,289.503309666659,17,4,1,3,0,1,246225.021251291,190607204010002,2018,4,49320,33748,1906072,3,0
2,289.503309666659,17,4,2,2,0,2,158557.511449391,190607204010004,2018,3,49320,33748,1906072,3,0
2,289.503309666659,17,6,3,3,0,2,107251.05537406,190607204010005,2018,3,49320,33748,1906072,3,0
2,289.503309666659,17,6,4,2,0,1,161166.309625467,190607204010007,2018,4,49320,33748,1906072,3,0
2,289.503309666659,17,7,5,2,0,2,161005.3306694,190607204010011,2018,3,49320,33748,1906072,3,0
2,289.503309666659,17,3,1,2,0,1,125769.074474569,190607204010012,2018,4,49320,33748,1906072,3,0
2,289.503309666659,17,6,4,2,0,1,34057.6975665547,190607204010014,2018,3,49320,33748,1906072,3,1
2,289.503309666659,17,2,0,2,0,1,174182.705432724,190607204010016,2018,3,49320,33748,1906072,3,0
2,289.503309666659,17,4,2,2,0,1,136083.75062604,190607204010019,2018,5,49320,33748,1906072,3,0
2,289.503309666659,17,6,3,3,0,1,81976.1524908099,190607204010021,2018,4,49320,33748,1906072,3,0
2,289.503309666659,17,1,0,1,0,1,199690.248791233,190607204010023,2018,3,49320,33748,1906072,3,0
2,289.503309666659,17,7,0,7,0,2,160886.94246673,190607204010026,2018,4,49320,33748,1906072,3,0
2,946.453127756387,17,8,4,4,0,1,55867.268204275,190609205001003,2018,1,49320,33748,1906092,3,0
2,946.453127756387,17,3,0,3,0,1,73056.4675857879,190609205001009,2018,1,49320,33748,1906092,3,0
2,946.453127756387,17,6,4,2,0,1,47847.7847771464,190609205001015,2018,4,49320,33748,1906092,3,1
2,946.453127756387,17,3,1,2,0,1,67023.6153456469,190609205001020,2018,3,49320,33748,1906092,3,0
2,946.453127756387,17,1,0,1,1,1,173054.949436234,190609205001032,2018,1,49320,33748,1906092,3,0
2,946.453127756387,17,6,4,2,0,1,40744.4105986337,190609205001037,2018,3,49320,33748,1906092,3,1
2,946.453127756387,17,13,7,6,0,2,44516.0089348905,190609205001043,2018,1,49320,33748,1906092,3,1
2,946.453127756387,17,7,5,2,0,2,47738.2152867723,190609205001049,2018,3,49320,33748,1906092,3,1
2,946.453127756387,17,3,1,2,0,1,84347.6901681868,190609205001060,2018,3,49320,33748,1906092,3,0
2,946.453127756387,17,10,6,4,0,1,41792.971441995,190609205001066,2018,3,49320,33748,1906092,3,1
2,946.453127756387,17,2,0,2,0,1,68430.9625260062,190609205001071,2018,2,49320,33748,1906092,3,0
2,946.453127756387,17,7,2,5,0,1,56857.8632209547,190609205001083,2018,4,49320,33748,1906092,3,0
1,1193.70377580172,17,4,2,2,0,1,57551.4482621596,190701103004010,2018,2,49320,33748,1907011,3,0
1,1193.70377580172,17,3,1,2,0,1,101893.500091732,190701103004017,2018,3,49320,33748,1907011,3,0
1,1193.70377580172,17,4,2,2,0,2,41982.21470965,190701103004024,2018,3,49320,33748,1907011,3,1
1,1193.70377580172,17,4,3,1,1,2,63250.3413112848,190701103004030,2018,1,49320,33748,1907011,3,0
1,1193.70377580172,17,1,0,1,0,2,305462.084311102,190701103004037,2018,2,49320,33748,1907011,3,0
1,1193.70377580172,17,4,2,2,0,1,56818.8227377857,190701103004043,2018,3,49320,33748,1907011,3,0
1,1193.70377580172,17,1,0,1,0,1,189468.29558342,190701103004057,2018,4,49320,33748,1907011,3,0
1,1193.70377580172,17,7,3,4,0,1,74963.2512543474,190701103004066,2018,3,49320,33748,1907011,3,0
1,1193.70377580172,17,2,0,2,0,1,111273.781338802,190701103004076,2018,3,49320,33748,1907011,3,0
1,1193.70377580172,17,7,5,2,0,1,66017.7811137177,190701103004083,2018,3,49320,33748,1907011,3,0
1,1193.70377580172,17,10,6,4,2,1,76546.9480946693,190701103004090,2018,1,49320,33748,1907011,3,0
1,1193.70377580172,17,4,2,2,0,2,64654.126286555,190701103004096,2018,4,49320,33748,1907011,3,0
1,373.786030806599,17,9,5,4,0,1,51969.2053426197,190708102003001,2018,3,49320,33748,1907081,3,0
1,373.786030806599,17,11,6,5,2,1,110014.173297191,190708102003003,2018,1,49320,33748,1907081,3,0
1,373.786030806599,17,9,4,5,0,2,57357.4493040696,190708102003005,2018,3,49320,33748,1907081,3,0
1,373.786030806599,17,8,4,4,0,1,72737.2718240764,190708102003007,2018,3,49320,33748,1907081,3,0
1,373.786030806599,17,13,6,7,0,1,74985.7456309806,190708102003010,2018,1,49320,33748,1907081,3,0
1,373.786030806599,17,1,0,1,1,1,275359.438476061,190708102003011,2018,1,49320,33748,1907081,3,0
1,373.786030806599,17,12,5,7,0,1,63915.719771151,190708102003013,2018,2,49320,33748,1907081,3,0
1,373.786030806599,17,13,5,8,0,1,76568.9486577927,190708102003015,2018,3,49320,33748,1907081,3,0
1,373.786030806599,17,8,6,2,0,1,91176.7584453415,190708102003020,2018,2,49320,33748,1907081,3,0
1,373.786030806599,17,10,5,5,0,1,86755.5879984496,190708102003024,2018,3,49320,33748,1907081,3,0
1,373.786030806599,17,7,4,3,0,1,88268.3595134561,190708102003026,2018,1,49320,33748,1907081,3,0
1,373.786030806599,17,9,5,4,1,2,61607.0229939495,190708102003030,2018,2,49320,33748,1907081,3,0
1,687.283992128263,17,15,6,9,2,1,33512.269700487,190716101003002,2018,2,49320,33748,1907161,3,1
1,687.283992128263,17,7,5,2,0,2,71438.4377238443,190716101003006,2018,1,49320,33748,1907161,3,0
1,687.283992128263,17,5,3,2,0,2,73278.7633780247,190716101003009,2018,2,49320,33748,1907161,3,0
1,687.283992128263,17,18,9,9,0,1,47606.3774661241,190716101003013,2018,1,49320,33748,1907161,3,1
1,687.283992128263,17,6,2,4,0,1,158524.164100581,190716101003019,2018,3,49320,33748,1907161,3,0
1,687.283992128263,17,7,5,2,0,1,61466.8416397424,190716101003021,2018,1,49320,33748,1907161,3,0
1,687.283992128263,17,10,1,9,0,2,51402.2076792863,190716101003028,2018,1,49320,33748,1907161,3,0
1,687.283992128263,17,8,6,2,0,1,63204.3635845188,190716101003032,2018,1,49320,33748,1907161,3,0
1,687.283992128263,17,11,4,7,1,1,71183.8352697187,190716101003040,2018,3,49320,33748,1907161,3,0
1,687.283992128263,17,7,5,2,0,1,77613.2468651006,190716101003044,2018,3,49320,33748,1907161,3,0
1,687.283992128263,17,10,5,5,1,1,89545.9985752825,190716101003047,2018,1,49320,33748,1907161,3,0
1,687.283992128263,17,3,1,2,0,1,78790.6995492783,190716101003055,2018,1,49320,33748,1907161,3,0
1,747.572061613198,17,9,4,5,0,2,58241.6073581305,190724103007003,2018,1,49320,33748,1907241,3,0
1,747.572061613198,17,6,2,4,0,1,51691.8695386692,190724103007007,2018,3,49320,33748,1907241,3,0
1,747.572061613198,17,5,3,2,0,2,52739.8693097262,190724103007012,2018,1,49320,33748,1907241,3,0
1,747.572061613198,17,1,0,1,0,2,69468.7789561125,190724103007016,2018,3,49320,33748,1907241,3,0
1,747.572061613198,17,10,6,4,0,1,44790.2287567244,190724103007024,2018,3,49320,33748,1907241,3,1
1,747.572061613198,17,5,3,2,0,1,42606.7217874218,190724103007028,2018,3,49320,33748,1907241,3,1
1,747.572061613198,17,5,3,2,0,1,79604.3642107929,190724103007032,2018,3,49320,33748,1907241,3,0
1,747.572061613198,17,13,8,5,1,1,39519.845864789,190724103007036,2018,2,49320,33748,1907241,3,1
1,747.572061613198,17,7,4,3,0,2,41363.6267529849,190724103007045,2018,1,49320,33748,1907241,3,1
1,747.572061613198,17,5,2,3,1,1,71136.0850739093,190724103007049,2018,1,49320,33748,1907241,3,0
1,747.572061613198,17,4,2,2,0,1,67125.3210076243,190724103007053,2018,3,49320,33748,1907241,3,0
1,747.572061613198,17,5,4,1,0,2,40911.2743346239,190724103007061,2018,1,49320,33748,1907241,3,1
1,625.886622164805,20,7,5,2,0,1,57556.202551206,200101103006001,2018,3,49320,33748,2001011,3,0
1,625.886622164805,20,7,4,3,0,2,50883.9931905955,200101103006006,2018,1,49320,33748,2001011,3,0
1,625.886622164805,20,7,3,4,0,1,60277.262360792,200101103006011,2018,3,49320,33748,2001011,3,0
1,625.886622164805,20,1,0,1,0,2,167587.337926969,200101103006016,2018,1,49320,33748,2001011,3,0
1,625.886622164805,20,4,1,3,0,2,69066.2393868672,200101103006023,2018,1,49320,33748,2001011,3,0
1,625.886622164805,20,1,0,1,0,1,124479.697888397,200101103006027,2018,4,49320,33748,2001011,3,0
1,625.886622164805,20,3,1,2,0,1,115956.147400117,200101103006032,2018,3,49320,33748,2001011,3,0
1,625.886622164805,20,4,2,2,0,1,68397.4883431392,200101103006037,2018,1,49320,33748,2001011,3,0
1,625.886622164805,20,3,0,3,1,2,75836.7331917646,200101103006042,2018,1,49320,33748,2001011,3,0
1,625.886622164805,20,5,3,2,0,1,68960.6938834875,200101103006052,2018,3,49320,33748,2001011,3,0
1,625.886622164805,20,9,5,4,0,1,68881.811195695,200101103006062,2018,3,49320,33748,2001011,3,0
1,625.886622164805,20,6,4,2,0,1,46929.8851297952,200101103006072,2018,1,49320,33748,2001011,3,1
1,675.298723914658,20,2,0,2,0,2,119249.012087569,200106104006004,2018,3,49320,33748,2001061,3,0
1,675.298723914658,20,9,7,2,0,1,87997.3442786767,200106104006009,2018,2,49320,33748,2001061,3,0
1,675.298723914658,20,8,5,3,0,1,151203.69798501,200106104006015,2018,3,49320,33748,2001061,3,0
1,675.298723914658,20,3,1,2,0,1,446792.642221981,200106104006020,2018,4,49320,33748,2001061,3,0
1,675.298723914658,20,4,0,4,0,1,56431.0109326971,200106104006027,2018,3,49320,33748,2001061,3,0
1,675.298723914658,20,8,3,5,0,1,127666.464309622,200106104006036,2018,3,49320,33748,2001061,3,0
1,675.298723914658,20,5,3,2,0,1,94601.5768284936,200106104006042,2018,3,49320,33748,2001061,3,0
1,675.298723914658,20,5,2,3,0,1,374327.998173499,200106104006047,2018,5,49320,33748,2001061,3,0
1,675.298723914658,20,7,3,4,1,1,55892.84709737,200106104006050,2018,2,49320,33748,2001061,3,0
1,675.298723914658,20,5,3,2,0,1,243277.120699702,200106104006058,2018,2,49320,33748,2001061,3,0
1,675.298723914658,20,5,3,2,0,2,70848.383322078,200106104006064,2018,3,49320,33748,2001061,3,0
1,675.298723914658,20,4,3,1,0,2,106735.394622278,200106104006069,2018,3,49320,33748,2001061,3,0
1,749.416876539437,20,10,3,7,0,2,61728.5160482117,200110104003005,2018,1,49320,33748,2001101,3,0
1,749.416876539437,20,6,5,1,0,2,80252.5362741005,200110104003011,2018,1,49320,33748,2001101,3,0
1,749.416876539437,20,5,2,3,0,1,45527.4982422776,200110104003017,2018,1,49320,33748,2001101,3,1
1,749.416876539437,20,5,2,3,0,1,74260.020416972,200110104003023,2018,2,49320,33748,2001101,3,0
1,749.416876539437,20,11,7,4,0,1,45341.2164624028,200110104003035,2018,2,49320,33748,2001101,3,1
1,749.416876539437,20,7,4,3,0,1,102969.541501211,200110104003041,2018,4,49320,33748,2001101,3,0
1,749.416876539437,20,9,6,3,0,1,78551.0504983871,200110104003047,2018,3,49320,33748,2001101,3,0
1,749.416876539437,20,8,2,6,0,2,90938.0392036585,200110104003053,2018,3,49320,33748,2001101,3,0
1,749.416876539437,20,4,2,2,0,1,68730.5001239195,200110104003065,2018,4,49320,33748,2001101,3,0
1,749.416876539437,20,4,0,4,0,2,173836.319656819,200110104003071,2018,1,49320,33748,2001101,3,0
1,749.416876539437,20,6,4,2,0,1,73946.4321733122,200110104003077,2018,3,49320,33748,2001101,3,0
1,749.416876539437,20,9,5,4,1,1,57032.1159720213,200110104003090,2018,1,49320,33748,2001101,3,0
1,823.535029164217,20,6,2,4,0,1,188036.066929554,200114102002007,2018,4,49320,33748,2001141,3,0
1,823.535029164217,20,4,2,2,0,2,75433.2003606981,200114102002014,2018,1,49320,33748,2001141,3,0
1,823.535029164217,20,7,5,2,0,1,127444.832849459,200114102002020,2018,4,49320,33748,2001141,3,0
1,823.535029164217,20,8,4,4,2,1,41630.652855812,200114102002027,2018,1,49320,33748,2001141,3,1
1,823.535029164217,20,8,5,3,0,2,64415.9306208826,200114102002040,2018,3,49320,33748,2001141,3,0
1,823.535029164217,20,6,4,2,0,1,101144.210446247,200114102002047,2018,3,49320,33748,2001141,3,0
1,823.535029164217,20,5,4,1,0,2,95435.5815130738,200114102002054,2018,1,49320,33748,2001141,3,0
1,823.535029164217,20,9,6,3,0,1,48346.2785458243,200114102002060,2018,3,49320,33748,2001141,3,1
1,823.535029164217,20,3,1,2,0,1,76080.418413667,200114102002074,2018,1,49320,33748,2001141,3,0
1,823.535029164217,20,9,5,4,0,1,45203.3769761717,200114102002080,2018,3,49320,33748,2001141,3,1
1,823.535029164217,20,6,4,2,1,2,74415.4712532007,200114102002087,2018,1,49320,33748,2001141,3,0
1,823.535029164217,20,7,2,5,0,1,60409.7688360811,200114102002100,2018,3,49320,33748,2001141,3,0
2,1562.86772128114,20,3,1,2,0,1,121869.047245969,200118302317026,2018,3,49320,33748,2001183,3,0
2,1562.86772128114,20,12,6,6,0,1,84469.9222583,200118302317053,2018,3,49320,33748,2001183,3,0
2,1562.86772128114,20,3,1,2,0,1,472079.140669143,200118302317066,2018,4,49320,33748,2001183,3,0
2,1562.86772128114,20,6,3,3,0,1,168701.180339771,200118302317080,2018,3,49320,33748,2001183,3,0
2,1562.86772128114,20,6,4,2,0,2,162951.649209199,200118302317094,2018,3,49320,33748,2001183,3,0
2,1562.86772128114,20,3,1,2,0,1,260218.477804547,200118302317107,2018,4,49320,33748,2001183,3,0
2,1562.86772128114,20,5,3,2,1,1,64129.3712993137,200118302317121,2018,2,49320,33748,2001183,3,0
2,1562.86772128114,20,1,0,1,0,1,528472.880110575,200118302317129,2018,4,49320,33748,2001183,3,0
2,1562.86772128114,20,5,2,3,0,2,148757.447361711,200118302317148,2018,3,49320,33748,2001183,3,0
2,1562.86772128114,20,5,1,4,0,1,287104.244497138,200118302317161,2018,3,49320,33748,2001183,3,0
2,1562.86772128114,20,10,7,3,2,1,97010.3535711896,200118302317175,2018,2,49320,33748,2001183,3,0
2,1562.86772128114,20,7,5,2,0,1,235110.190109294,200118302317202,2018,3,49320,33748,2001183,3,0
1,329.414011665687,20,10,6,4,1,1,341542.3004635,200120102006001,2018,1,49320,33748,2001201,3,0
1,329.414011665687,20,4,3,1,0,2,84640.3838704225,200120102006004,2018,2,49320,33748,2001201,3,0
1,329.414011665687,20,6,4,2,1,1,78366.1105532978,200120102006006,2018,2,49320,33748,2001201,3,0
1,329.414011665687,20,8,6,2,0,1,69061.7934755264,200120102006009,2018,1,49320,33748,2001201,3,0
1,329.414011665687,20,10,3,7,2,1,41888.3000882437,200120102006014,2018,1,49320,33748,2001201,3,1
1,329.414011665687,20,7,5,2,1,1,41000.1367262876,200120102006017,2018,2,49320,33748,2001201,3,1
1,329.414011665687,20,9,5,4,0,1,44838.6872630366,200120102006020,2018,1,49320,33748,2001201,3,1
1,329.414011665687,20,3,2,1,0,2,68008.1319446394,200120102006022,2018,1,49320,33748,2001201,3,0
1,329.414011665687,20,7,2,5,0,2,45346.6919831926,200120102006028,2018,1,49320,33748,2001201,3,1
1,329.414011665687,20,7,5,2,0,1,59834.1930938062,200120102006030,2018,1,49320,33748,2001201,3,0
1,329.414011665687,20,5,3,2,0,1,64936.5825120764,200120102006033,2018,3,49320,33748,2001201,3,0
1,329.414011665687,20,6,4,2,1,1,61435.9471730467,200120102006038,2018,2,49320,33748,2001201,3,0
1,1358.83279812096,20,9,4,5,2,1,41145.0510162348,200127103004001,2018,1,49320,33748,2001271,3,1
1,1358.83279812096,20,6,4,2,0,1,106763.544617322,200127103004012,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,4,3,1,0,1,49465.0955573215,200127103004023,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,5,1,4,0,1,78537.96906507,200127103004034,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,7,5,2,0,1,67603.698217267,200127103004056,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,4,2,2,0,1,88607.362324633,200127103004067,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,3,1,2,0,1,109131.40012488,200127103004078,2018,5,49320,33748,2001271,3,0
1,1358.83279812096,20,12,8,4,0,1,64703.9749834894,200127103004089,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,9,4,5,0,1,41123.7387304993,200127103004111,2018,3,49320,33748,2001271,3,1
1,1358.83279812096,20,1,0,1,0,2,147963.693597142,200127103004122,2018,1,49320,33748,2001271,3,0
1,1358.83279812096,20,5,2,3,0,1,71566.4915166822,200127103004133,2018,3,49320,33748,2001271,3,0
1,1358.83279812096,20,6,3,3,0,1,59700.4637727353,200127103004155,2018,1,49320,33748,2001271,3,0
1,1243.53789403797,20,8,5,3,1,1,59030.0781919683,200203103004007,2018,3,49320,33748,2002031,3,0
1,1243.53789403797,20,3,0,3,1,2,109809.578864281,200203103004017,2018,1,49320,33748,2002031,3,0
1,1243.53789403797,20,5,3,2,0,2,60493.8457398615,200203103004028,2018,1,49320,33748,2002031,3,0
1,1243.53789403797,20,1,0,1,1,2,122041.333800808,200203103004038,2018,2,49320,33748,2002031,3,0
1,1243.53789403797,20,8,5,3,0,1,47448.5398093795,200203103004058,2018,3,49320,33748,2002031,3,1
1,1243.53789403797,20,4,2,2,0,2,53426.3957525397,200203103004068,2018,3,49320,33748,2002031,3,0
1,1243.53789403797,20,7,5,2,1,1,65270.3969163878,200203103004078,2018,2,49320,33748,2002031,3,0
1,1243.53789403797,20,6,5,1,0,2,39816.6933280077,200203103004088,2018,1,49320,33748,2002031,3,1
1,1243.53789403797,20,7,3,4,0,1,122270.892561245,200203103004108,2018,5,49320,33748,2002031,3,0
1,1243.53789403797,20,7,6,1,0,2,40251.9534875245,200203103004118,2018,3,49320,33748,2002031,3,1
1,1243.53789403797,20,5,2,3,0,1,62408.3877931359,200203103004128,2018,3,49320,33748,2002031,3,0
1,1243.53789403797,20,5,4,1,0,2,41839.256275399,200203103004148,2018,3,49320,33748,2002031,3,1
1,988.24203499706,20,4,2,2,0,1,90810.304205131,200211102005008,2018,3,49320,33748,2002111,3,0
1,988.24203499706,20,13,7,6,1,1,50728.3827842565,200211102005016,2018,3,49320,33748,2002111,3,0
1,988.24203499706,20,7,5,2,0,1,69355.247293691,200211102005024,2018,1,49320,33748,2002111,3,0
1,988.24203499706,20,2,0,2,0,1,58194.212404183,200211102005032,2018,3,49320,33748,2002111,3,0
1,988.24203499706,20,4,2,2,0,1,85507.1252558016,200211102005048,2018,1,49320,33748,2002111,3,0
1,988.24203499706,20,1,0,1,1,1,121616.862896734,200211102005056,2018,2,49320,33748,2002111,3,0
1,988.24203499706,20,4,0,4,0,1,151437.803640833,200211102005064,2018,3,49320,33748,2002111,3,0
1,988.24203499706,20,8,5,3,0,1,69821.831546554,200211102005072,2018,1,49320,33748,2002111,3,0
1,988.24203499706,20,3,1,2,0,1,127373.405408005,200211102005088,2018,3,49320,33748,2002111,3,0
1,988.24203499706,20,5,2,3,0,2,60926.9294498503,200211102005096,2018,1,49320,33748,2002111,3,0
1,988.24203499706,20,6,4,2,0,1,171592.830426065,200211102005104,2018,2,49320,33748,2002111,3,0
1,988.24203499706,20,2,0,2,1,1,78614.9518977318,200211102005120,2018,1,49320,33748,2002111,3,0
1,1152.9490408299,20,10,4,6,0,1,49779.6313056413,200217101001002,2018,4,49320,33748,2002171,3,0
1,1152.9490408299,20,10,6,4,1,1,80284.2515999539,200217101001011,2018,2,49320,33748,2002171,3,0
1,1152.9490408299,20,5,2,3,0,1,60858.1769197361,200217101001020,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,2,0,2,1,1,136119.001172121,200217101001030,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,5,3,2,0,2,48718.3236488375,200217101001048,2018,2,49320,33748,2002171,3,1
1,1152.9490408299,20,6,4,2,0,1,51395.9984634098,200217101001058,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,5,1,4,0,1,78621.7100553336,200217101001067,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,5,3,2,0,2,91533.4004044591,200217101001076,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,8,5,3,0,1,77500.463539171,200217101001095,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,9,6,3,1,1,48039.6484625007,200217101001104,2018,3,49320,33748,2002171,3,1
1,1152.9490408299,20,7,5,2,0,2,57203.6829424774,200217101001114,2018,3,49320,33748,2002171,3,0
1,1152.9490408299,20,6,4,2,0,1,76168.4306393769,200217101001132,2018,3,49320,33748,2002171,3,0
1,1128.24298995498,20,8,5,3,0,1,118980.418739492,200223103001003,2018,3,49320,33748,2002231,3,0
1,1128.24298995498,20,8,6,2,0,1,77278.5040215215,200223103001012,2018,4,49320,33748,2002231,3,0
1,1128.24298995498,20,6,2,4,0,1,118623.356168123,200223103001021,2018,2,49320,33748,2002231,3,0
1,1128.24298995498,20,8,5,3,0,1,69109.3639425458,200223103001030,2018,3,49320,33748,2002231,3,0
1,1128.24298995498,20,8,5,3,0,1,87859.0954391557,200223103001048,2018,3,49320,33748,2002231,3,0
1,1128.24298995498,20,6,1,5,0,1,67919.3638061499,200223103001058,2018,2,49320,33748,2002231,3,0
1,1128.24298995498,20,8,4,4,0,2,61753.2740772595,200223103001067,2018,1,49320,33748,2002231,3,0
1,1128.24298995498,20,4,2,2,0,1,96398.2555769152,200223103001076,2018,2,49320,33748,2002231,3,0
1,1128.24298995498,20,3,1,2,0,1,108291.198796332,200223103001094,2018,3,49320,33748,2002231,3,0
1,1128.24298995498,20,4,1,3,1,1,91601.724642616,200223103001103,2018,1,49320,33748,2002231,3,0
1,1128.24298995498,20,7,5,2,0,2,62664.6485924466,200223103001112,2018,2,49320,33748,2002231,3,0
1,1128.24298995498,20,7,5,2,0,1,57905.9324777634,200223103001131,2018,1,49320,33748,2002231,3,0
2,1500.97196994327,20,4,1,3,0,2,414016.824634266,200225201001002,2018,3,49320,33748,2002252,3,0
2,1500.97196994327,20,7,4,3,0,1,81287.5682375236,200225201001015,2018,3,49320,33748,2002252,3,0
2,1500.97196994327,20,4,0,4,0,1,132312.30555806,200225201001041,2018,4,49320,33748,2002252,3,0
2,1500.97196994327,20,5,3,2,0,1,86901.6682920501,200225201001057,2018,4,49320,33748,2002252,3,0
2,1500.97196994327,20,5,4,1,0,2,85813.6554317682,200225201001066,2018,4,49320,33748,2002252,3,0
2,1500.97196994327,20,1,0,1,0,1,260791.368969405,200225201001079,2018,5,49320,33748,2002252,3,0
2,1500.97196994327,20,10,3,7,0,1,482318.275878186,200225201001092,2018,3,49320,33748,2002252,3,0
2,1500.97196994327,20,3,1,2,0,1,43670.4264329146,200225201001105,2018,3,49320,33748,2002252,3,1
2,1500.97196994327,20,7,3,4,0,1,33798.6243532436,200225201001124,2018,3,49320,33748,2002252,3,1
2,1500.97196994327,20,5,1,4,0,2,104761.562636115,200225201001131,2018,4,49320,33748,2002252,3,0
2,1500.97196994327,20,3,1,2,0,2,137411.337478217,200225201001157,2018,4,49320,33748,2002252,3,0
2,1500.97196994327,20,8,4,4,0,1,66046.4070219854,200225201001174,2018,4,49320,33748,2002252,3,0
1,518.827068373456,20,9,6,3,0,1,47283.0474091799,200303102003004,2018,4,49320,33748,2003031,3,1
1,518.827068373456,20,5,3,2,0,1,70549.000101809,200303102003008,2018,3,49320,33748,2003031,3,0
1,518.827068373456,20,4,2,2,1,2,112021.318102201,200303102003013,2018,1,49320,33748,2003031,3,0
1,518.827068373456,20,10,5,5,0,2,54654.6973169409,200303102003017,2018,3,49320,33748,2003031,3,0
1,518.827068373456,20,9,4,5,1,2,44665.9157207824,200303102003025,2018,2,49320,33748,2003031,3,1
1,518.827068373456,20,7,5,2,0,2,47963.626283596,200303102003029,2018,3,49320,33748,2003031,3,1
1,518.827068373456,20,11,7,4,0,2,57878.0371686986,200303102003034,2018,3,49320,33748,2003031,3,0
1,518.827068373456,20,5,3,2,0,1,51481.929577322,200303102003038,2018,2,49320,33748,2003031,3,0
1,518.827068373456,20,7,4,3,0,1,53568.1992697571,200303102003046,2018,2,49320,33748,2003031,3,0
1,518.827068373456,20,5,0,5,4,2,64659.0827343661,200303102003050,2018,3,49320,33748,2003031,3,0
1,518.827068373456,20,5,3,2,0,1,38513.3940274048,200303102003055,2018,3,49320,33748,2003031,3,1
1,518.827068373456,20,8,3,5,0,1,35715.1039199995,200303102003063,2018,3,49320,33748,2003031,3,1
1,1045.88948703856,20,11,8,3,0,1,52995.99543578,200307103003006,2018,3,49320,33748,2003071,3,0
1,1045.88948703856,20,6,3,3,0,1,72456.218736411,200307103003014,2018,3,49320,33748,2003071,3,0
1,1045.88948703856,20,11,7,4,0,1,47074.8508879132,200307103003023,2018,3,49320,33748,2003071,3,1
1,1045.88948703856,20,7,4,3,0,2,54651.0180009415,200307103003031,2018,1,49320,33748,2003071,3,0
1,1045.88948703856,20,11,7,4,0,1,63252.1860672481,200307103003048,2018,3,49320,33748,2003071,3,0
1,1045.88948703856,20,10,6,4,0,1,143642.39495119,200307103003057,2018,3,49320,33748,2003071,3,0
1,1045.88948703856,20,6,3,3,0,2,108063.660938713,200307103003065,2018,1,49320,33748,2003071,3,0
1,1045.88948703856,20,4,2,2,0,2,66629.5557153366,200307103003073,2018,3,49320,33748,2003071,3,0
1,1045.88948703856,20,1,0,1,0,2,167115.385066015,200307103003090,2018,1,49320,33748,2003071,3,0
1,1045.88948703856,20,10,5,5,0,2,44506.096417578,200307103003099,2018,3,49320,33748,2003071,3,1
1,1045.88948703856,20,9,6,3,0,1,54832.2753993402,200307103003107,2018,3,49320,33748,2003071,3,0
1,1045.88948703856,20,5,2,3,1,2,58618.6888811512,200307103003124,2018,2,49320,33748,2003071,3,0
1,971.771334413776,20,5,3,2,0,1,79021.2847939332,200312101007002,2018,2,49320,33748,2003121,3,0
1,971.771334413776,20,4,2,2,0,1,70985.2514918759,200312101007010,2018,3,49320,33748,2003121,3,0
1,971.771334413776,20,4,2,2,1,2,44925.779385291,200312101007018,2018,3,49320,33748,2003121,3,1
1,971.771334413776,20,3,1,2,0,1,60238.287773753,200312101007025,2018,3,49320,33748,2003121,3,0
1,971.771334413776,20,7,5,2,0,1,41450.4180371677,200312101007041,2018,3,49320,33748,2003121,3,1
1,971.771334413776,20,3,1,2,0,1,89332.3185733724,200312101007049,2018,3,49320,33748,2003121,3,0
1,971.771334413776,20,3,2,1,0,2,73640.6644528467,200312101007057,2018,3,49320,33748,2003121,3,0
1,971.771334413776,20,11,6,5,0,1,33948.6022273102,200312101007065,2018,3,49320,33748,2003121,3,1
1,971.771334413776,20,2,2,0,0,2,69877.081316241,200312101007080,2018,2,49320,33748,2003121,3,0
1,971.771334413776,20,4,2,2,0,1,66152.7041612752,200312101007088,2018,2,49320,33748,2003121,3,0
1,971.771334413776,20,8,5,3,0,1,56801.6883099627,200312101007096,2018,1,49320,33748,2003121,3,0
1,971.771334413776,20,10,7,3,1,1,35189.5550895719,200312101007112,2018,3,49320,33748,2003121,3,1
1,1284.71464549618,20,12,8,4,1,2,51802.1282103868,200313105011006,2018,1,49320,33748,2003131,3,0
1,1284.71464549618,20,4,2,2,0,2,69801.7106976385,200313105011016,2018,2,49320,33748,2003131,3,0
1,1284.71464549618,20,6,3,3,1,1,38033.8856553392,200313105011026,2018,1,49320,33748,2003131,3,1
1,1284.71464549618,20,1,0,1,0,1,97719.3695415109,200313105011037,2018,3,49320,33748,2003131,3,0
1,1284.71464549618,20,5,3,2,0,2,56513.8233563547,200313105011058,2018,3,49320,33748,2003131,3,0
