"STRATUM","hhweight","region","hhsize","ch14","adult","elderly","sex_hhh","cons","year","educlevel_hhh","hhid","CLUSTER","hhh_main_activity","povline","food_povline","below_pov"
1,1252.940390419,14,9,5,4,2,1,39551.6534243698,2012,3,145021012125,299,1,36482,26085,0
1,1252.940390419,14,1,0,1,1,1,138041.332138107,2012,2,145021012139,299,1,36482,26085,0
1,1252.940390419,14,1,0,1,0,1,168822.194776102,2012,3,145021012146,299,2,36482,26085,0
1,1252.940390419,14,4,2,2,0,2,55789.7411579521,2012,2,145021012153,299,1,36482,26085,0
1,1252.940390419,14,4,2,2,0,2,50014.388803342,2012,3,145021012160,299,1,36482,26085,0
1,1252.940390419,14,8,4,4,2,1,38044.1051288723,2012,2,145021012167,299,1,36482,26085,0
1,1252.940390419,14,5,2,3,2,1,44406.4072805939,2012,2,145021012174,299,1,36482,26085,0
1,1252.940390419,14,2,0,2,2,1,87014.9549970557,2012,2,145021012180,299,1,36482,26085,0
1,1252.940390419,14,2,0,2,0,1,34079.9907364288,2012,3,145021012187,299,1,36482,26085,1
1,1252.940390419,14,6,4,2,0,1,71958.7336769966,2012,2,145021012194,299,1,36482,26085,0
1,1252.940390419,14,3,0,3,3,1,39995.6798079205,2012,2,145021012201,299,1,36482,26085,0
2,280.631580656212,14,4,1,3,2,1,71997.3991895274,2012,5,145053306001,300,1,36482,26085,0
2,280.631580656212,14,1,0,1,0,2,35176.6657474495,2012,1,145053306003,300,NA,36482,26085,1
2,280.631580656212,14,14,5,9,0,1,36155.5688719349,2012,3,145053306005,300,1,36482,26085,1
2,280.631580656212,14,9,2,7,0,1,62402.2078311963,2012,3,145053306007,300,4,36482,26085,0
2,280.631580656212,14,5,3,2,0,2,89235.3029621188,2012,4,145053306011,300,4,36482,26085,0
2,280.631580656212,14,8,4,4,0,1,30602.4458995459,2012,3,145053306013,300,1,36482,26085,1
2,280.631580656212,14,2,0,2,1,2,334472.996439942,2012,4,145053306015,300,4,36482,26085,0
2,280.631580656212,14,5,0,5,0,1,85294.5641347912,2012,5,145053306017,300,4,36482,26085,0
2,280.631580656212,14,5,2,3,0,1,215816.587942173,2012,4,145053306019,300,4,36482,26085,0
2,280.631580656212,14,1,0,1,0,1,261800.916756556,2012,4,145053306021,300,4,36482,26085,0
2,280.631580656212,14,5,2,3,0,1,27520.3120486975,2012,2,145053306023,300,4,36482,26085,1
2,280.631580656212,14,9,5,4,2,1,62752.1946827104,2012,2,145053306025,300,1,36482,26085,0
2,280.631580656212,14,8,3,5,0,1,89946.7829061385,2012,4,145053306028,300,4,36482,26085,0
2,280.631580656212,14,5,1,4,0,2,56568.4726045185,2012,3,145053306030,300,4,36482,26085,0
2,280.631580656212,14,3,0,3,2,1,58606.5717591031,2012,3,145053306032,300,1,36482,26085,0
2,280.631580656212,14,7,4,3,0,1,76245.5510979954,2012,5,145053306036,300,1,36482,26085,0
2,280.631580656212,14,12,7,5,0,1,29268.6418117964,2012,3,145053306038,300,1,36482,26085,1
2,280.631580656212,14,6,4,2,0,1,53070.031961113,2012,3,145053306040,300,1,36482,26085,0
2,280.631580656212,14,7,4,3,0,1,71500.8111350219,2012,4,145053306042,300,4,36482,26085,0
2,280.631580656212,14,7,1,6,0,1,78342.3850436879,2012,4,145053306044,300,4,36482,26085,0
2,280.631580656212,14,4,1,3,0,2,97063.2480629652,2012,4,145053306046,300,4,36482,26085,0
2,280.631580656212,14,9,3,6,1,1,69232.8478910245,2012,4,145053306048,300,4,36482,26085,0
2,280.631580656212,14,3,1,2,0,1,42411.8066987261,2012,2,145053306052,300,1,36482,26085,0
2,280.631580656212,14,5,2,3,0,2,105905.463537574,2012,4,145053306054,300,4,36482,26085,0
2,280.631580656212,14,3,2,1,0,2,50361.0767978202,2012,2,145053306056,300,1,36482,26085,0
2,280.631580656212,14,2,1,1,0,2,66909.3434361436,2012,3,145053306059,300,1,36482,26085,0
2,588.819985605065,14,4,2,2,0,2,72697.2072964461,2012,3,146042013002,301,2,36482,26085,0
2,588.819985605065,14,8,1,7,1,1,82074.9078946716,2012,5,146042013003,301,4,36482,26085,0
2,588.819985605065,14,8,1,7,1,2,76085.2957088842,2012,5,146042013005,301,4,36482,26085,0
2,588.819985605065,14,2,0,2,0,1,118591.089683735,2012,4,146042013010,301,4,36482,26085,0
2,588.819985605065,14,6,2,4,0,1,88226.501264745,2012,3,146042013013,301,2,36482,26085,0
2,588.819985605065,14,13,2,11,0,1,45829.8328457991,2012,3,146042013016,301,1,36482,26085,0
2,588.819985605065,14,5,2,3,0,1,306959.058660776,2012,3,146042013018,301,2,36482,26085,0
2,588.819985605065,14,7,4,3,0,1,66225.2983660696,2012,3,146042013021,301,2,36482,26085,0
2,588.819985605065,14,5,0,5,0,2,98671.0175343111,2012,4,146042013024,301,2,36482,26085,0
2,588.819985605065,14,1,0,1,0,2,242607.615634351,2012,3,146042013027,301,4,36482,26085,0
2,588.819985605065,14,2,1,1,0,2,215457.283327389,2012,3,146042013029,301,4,36482,26085,0
2,588.819985605065,14,4,0,4,0,1,107647.119524686,2012,4,146042013032,301,4,36482,26085,0
2,588.819985605065,14,5,1,4,0,2,126932.220281672,2012,4,146042013040,301,2,36482,26085,0
2,588.819985605065,14,8,4,4,0,1,60257.4803493235,2012,3,146042013043,301,4,36482,26085,0
2,588.819985605065,14,1,0,1,0,1,136032.3849617,2012,4,146042013048,301,2,36482,26085,0
2,588.819985605065,14,7,3,4,0,1,119391.631247205,2012,3,146042013051,301,2,36482,26085,0
2,588.819985605065,14,6,0,6,0,1,92363.6163891947,2012,4,146042013054,301,4,36482,26085,0
2,588.819985605065,14,4,1,3,0,1,231059.966851599,2012,5,146042013057,301,4,36482,26085,0
2,588.819985605065,14,2,0,2,0,2,227834.852990744,2012,4,146042013059,301,2,36482,26085,0
2,588.819985605065,14,2,0,2,0,1,183565.241127682,2012,4,146042013062,301,2,36482,26085,0
2,588.819985605065,14,7,4,3,0,1,183559.068661186,2012,4,146042013065,301,NA,36482,26085,0
2,588.819985605065,14,4,1,3,0,1,173725.068857407,2012,5,146042013068,301,1,36482,26085,0
2,588.819985605065,14,1,0,1,0,1,186449.579598874,2012,4,146042013073,301,2,36482,26085,0
2,588.819985605065,14,9,2,7,0,1,65322.8985940099,2012,3,146042013078,301,4,36482,26085,0
2,588.819985605065,14,2,0,2,0,2,190482.411058465,2012,4,146042013081,301,4,36482,26085,0
2,358.872182615661,14,12,6,6,0,2,47794.4795628934,2012,1,146092009002,302,1,36482,26085,0
2,358.872182615661,14,3,1,2,0,1,104161.870027831,2012,3,146092009004,302,2,36482,26085,0
2,358.872182615661,14,7,1,6,0,1,92442.3817855848,2012,3,146092009005,302,1,36482,26085,0
2,358.872182615661,14,10,5,5,1,1,35085.1132932274,2012,5,146092009007,302,1,36482,26085,1
2,358.872182615661,14,5,1,4,0,1,218860.676541626,2012,4,146092009012,302,2,36482,26085,0
2,358.872182615661,14,7,3,4,0,1,79906.7669712736,2012,4,146092009014,302,2,36482,26085,0
2,358.872182615661,14,5,0,5,0,1,188089.628178205,2012,5,146092009019,302,1,36482,26085,0
2,358.872182615661,14,4,2,2,0,1,82153.7864817451,2012,3,146092009022,302,2,36482,26085,0
2,358.872182615661,14,3,1,2,0,1,90983.1054480249,2012,3,146092009024,302,4,36482,26085,0
2,358.872182615661,14,2,0,2,0,1,67420.0849264559,2012,4,146092009027,302,2,36482,26085,0
2,358.872182615661,14,3,1,2,0,1,37521.6601496567,2012,2,146092009032,302,1,36482,26085,0
2,358.872182615661,14,4,1,3,0,1,60774.1404333922,2012,4,146092009034,302,2,36482,26085,0
2,358.872182615661,14,6,2,4,0,1,125014.002105753,2012,5,146092009037,302,4,36482,26085,0
2,358.872182615661,14,8,2,6,1,1,79510.9764655805,2012,3,146092009039,302,2,36482,26085,0
2,358.872182615661,14,8,5,3,0,1,56936.5285084923,2012,3,146092009042,302,2,36482,26085,0
2,358.872182615661,14,9,4,5,0,2,100976.453441081,2012,3,146092009047,302,2,36482,26085,0
2,358.872182615661,14,3,1,2,0,1,88116.8230867741,2012,3,146092009049,302,2,36482,26085,0
2,358.872182615661,14,5,3,2,1,1,60062.5451275354,2012,4,146092009054,302,1,36482,26085,0
2,358.872182615661,14,2,0,2,0,1,69590.1171516332,2012,4,146092009056,302,1,36482,26085,0
2,358.872182615661,14,8,3,5,0,1,23680.7511756879,2012,3,146092009059,302,1,36482,26085,1
2,358.872182615661,14,6,2,4,0,1,114556.704040225,2012,3,146092009064,302,2,36482,26085,0
2,358.872182615661,14,6,2,4,0,1,179495.242040512,2012,4,146092009069,302,2,36482,26085,0
2,358.872182615661,14,4,2,2,0,1,37118.1502070716,2012,2,146092009071,302,2,36482,26085,0
2,358.872182615661,14,5,1,4,1,1,63647.8555271607,2012,2,146092009074,302,1,36482,26085,0
1,1178.09374245253,15,6,3,3,0,1,58895.5483705645,2012,3,151053306001,304,1,36482,26085,0
1,1178.09374245253,15,4,2,2,0,1,61845.0788693685,2012,2,151053306006,304,1,36482,26085,0
1,1178.09374245253,15,8,4,4,0,1,74375.3368592224,2012,3,151053306010,304,1,36482,26085,0
1,1178.09374245253,15,5,3,2,0,1,95229.1209788385,2012,3,151053306015,304,1,36482,26085,0
1,1178.09374245253,15,1,0,1,0,2,248066.7101202,2012,1,151053306019,304,NA,36482,26085,0
1,1178.09374245253,15,2,0,2,0,1,71230.6518546594,2012,3,151053306024,304,1,36482,26085,0
1,1178.09374245253,15,5,0,5,1,2,44940.1503167352,2012,1,151053306028,304,1,36482,26085,0
1,1178.09374245253,15,6,2,4,0,2,51071.1322030293,2012,4,151053306037,304,4,36482,26085,0
1,1178.09374245253,15,4,0,4,0,1,87489.88187839,2012,4,151053306042,304,1,36482,26085,0
1,1178.09374245253,15,4,1,3,0,1,76216.1207008295,2012,3,151053306046,304,1,36482,26085,0
1,1178.09374245253,15,5,3,2,0,1,83143.7332560024,2012,3,151053306051,304,1,36482,26085,0
1,1178.09374245253,15,8,4,4,0,1,74015.956037214,2012,3,151053306055,304,1,36482,26085,0
1,1178.09374245253,15,5,1,4,0,1,50901.4978870065,2012,3,151053306060,304,1,36482,26085,0
1,1178.09374245253,15,4,2,2,0,1,82697.6074478768,2012,2,151053306064,304,1,36482,26085,0
1,1178.09374245253,15,8,2,6,0,1,40571.2357600655,2012,2,151053306069,304,1,36482,26085,0
1,1178.09374245253,15,4,2,2,0,1,43262.2644497729,2012,3,151053306074,304,1,36482,26085,0
1,1178.09374245253,15,1,0,1,1,2,81666.6768364946,2012,1,151053306078,304,1,36482,26085,0
1,1178.09374245253,15,6,2,4,1,1,45229.2279932307,2012,2,151053306083,304,1,36482,26085,0
1,1178.09374245253,15,1,0,1,0,2,129611.31936997,2012,3,151053306087,304,1,36482,26085,0
1,1178.09374245253,15,1,0,1,0,2,219413.163462788,2012,3,151053306105,304,1,36482,26085,0
1,1178.09374245253,15,1,0,1,0,2,107116.907203067,2012,3,151053306110,304,1,36482,26085,0
1,1178.09374245253,15,10,4,6,0,1,39521.7080840538,2012,1,151053306114,304,3,36482,26085,0
1,1178.09374245253,15,15,10,5,1,1,51154.4796740527,2012,1,151053306123,304,1,36482,26085,0
1,1178.09374245253,15,6,2,4,2,1,40196.8781061131,2012,1,151053306128,304,NA,36482,26085,0
1,1178.09374245253,15,4,2,2,0,2,73450.2982493259,2012,1,151053306132,304,1,36482,26085,0
1,1298.84118573866,15,8,5,3,0,1,39135.4007781513,2012,3,151121062008,303,1,36482,26085,0
1,1298.84118573866,15,2,1,1,0,2,51738.6427581783,2012,3,151121062019,303,1,36482,26085,0
1,1298.84118573866,15,7,1,6,0,1,42326.4484852182,2012,2,151121062029,303,4,36482,26085,0
1,1298.84118573866,15,6,2,4,0,2,64186.6591535332,2012,1,151121062039,303,1,36482,26085,0
1,1298.84118573866,15,6,3,3,0,1,62570.8796292819,2012,3,151121062049,303,1,36482,26085,0
1,1298.84118573866,15,8,3,5,0,1,28142.1083380557,2012,3,151121062070,303,4,36482,26085,1
1,1298.84118573866,15,5,3,2,0,1,111008.838157025,2012,3,151121062080,303,1,36482,26085,0
1,1298.84118573866,15,10,4,6,1,1,60095.7015237499,2012,4,151121062090,303,NA,36482,26085,0
1,1298.84118573866,15,3,0,3,0,2,56423.0640834486,2012,3,151121062101,303,1,36482,26085,0
1,1298.84118573866,15,5,3,2,0,1,49148.6463237202,2012,3,151121062131,303,1,36482,26085,0
1,1298.84118573866,15,3,0,3,2,1,23982.1763284063,2012,1,151121062141,303,1,36482,26085,1
1,1298.84118573866,15,7,4,3,0,1,38708.8424873415,2012,3,151121062152,303,1,36482,26085,0
1,1298.84118573866,15,1,0,1,1,2,146305.665794455,2012,1,151121062162,303,NA,36482,26085,0
1,1298.84118573866,15,8,5,3,0,1,33077.702773441,2012,3,151121062172,303,1,36482,26085,1
1,1298.84118573866,15,1,0,1,0,2,90802.0636753691,2012,1,151121062182,303,1,36482,26085,0
1,1298.84118573866,15,3,1,2,0,2,106680.518929181,2012,4,151121062193,303,4,36482,26085,0
1,1298.84118573866,15,3,2,1,0,2,32444.4828913435,2012,2,151121062203,303,1,36482,26085,1
1,1298.84118573866,15,7,5,2,0,1,44800.876663057,2012,3,151121062213,303,1,36482,26085,0
1,1298.84118573866,15,6,4,2,0,1,71798.7722616323,2012,2,151121062223,303,1,36482,26085,0
1,1298.84118573866,15,6,4,2,0,1,48117.5860147293,2012,2,151121062254,303,1,36482,26085,0
1,1298.84118573866,15,11,4,7,0,1,55913.2505771361,2012,1,151121062264,303,3,36482,26085,0
1,1298.84118573866,15,7,5,2,0,1,39897.0964843826,2012,3,151121062274,303,1,36482,26085,0
1,1298.84118573866,15,6,3,3,0,1,183953.731900251,2012,4,151121062295,303,4,36482,26085,0
1,1298.84118573866,15,5,3,2,0,1,89257.5671784905,2012,5,151121062305,303,4,36482,26085,0
1,2437.82499395695,15,7,5,2,0,1,49555.5949283689,2012,3,151153029002,305,1,36482,26085,0
1,2437.82499395695,15,8,4,4,0,1,22864.9990106701,2012,2,151153029010,305,1,36482,26085,1
1,2437.82499395695,15,4,2,2,0,1,102998.593310854,2012,3,151153029014,305,1,36482,26085,0
1,2437.82499395695,15,14,9,5,1,1,19793.6425727555,2012,2,151153029018,305,1,36482,26085,1
1,2437.82499395695,15,6,4,2,0,1,58968.4949825991,2012,2,151153029022,305,1,36482,26085,0
1,2437.82499395695,15,10,5,5,1,1,46321.5462782061,2012,1,151153029030,305,1,36482,26085,0
1,2437.82499395695,15,8,5,3,0,2,24026.0001321849,2012,2,151153029034,305,1,36482,26085,1
1,2437.82499395695,15,11,7,4,0,1,30512.7829787386,2012,2,151153029038,305,1,36482,26085,1
1,2437.82499395695,15,8,6,2,0,1,26173.0954466972,2012,1,151153029042,305,1,36482,26085,1
1,2437.82499395695,15,9,4,5,0,1,30251.1887295454,2012,1,151153029047,305,1,36482,26085,1
1,2437.82499395695,15,8,5,3,0,1,24939.8081980454,2012,1,151153029051,305,1,36482,26085,1
1,2437.82499395695,15,8,4,4,0,1,37996.5598651159,2012,2,151153029055,305,1,36482,26085,0
1,2437.82499395695,15,20,9,11,0,1,27564.7529001885,2012,1,151153029059,305,NA,36482,26085,1
1,2437.82499395695,15,8,4,4,2,1,26593.1993587511,2012,1,151153029063,305,NA,36482,26085,1
1,2437.82499395695,15,12,6,6,1,1,30433.1813226686,2012,3,151153029071,305,1,36482,26085,1
1,2437.82499395695,15,15,7,8,0,1,31381.301141663,2012,1,151153029075,305,1,36482,26085,1
1,2437.82499395695,15,9,6,3,0,1,37716.2180951399,2012,3,151153029079,305,1,36482,26085,0
1,2437.82499395695,15,5,3,2,0,2,47592.9303158724,2012,3,151153029083,305,1,36482,26085,0
1,2437.82499395695,15,10,5,5,0,1,36723.1422430745,2012,1,151153029091,305,1,36482,26085,0
1,2437.82499395695,15,32,15,17,0,1,39255.1604364319,2012,1,151153029095,305,3,36482,26085,0
1,2437.82499395695,15,10,5,5,0,1,34088.0437680829,2012,1,151153029099,305,1,36482,26085,1
1,2437.82499395695,15,20,12,8,0,1,31019.8666305099,2012,1,151153029103,305,1,36482,26085,1
1,2437.82499395695,15,20,11,9,1,1,27915.1301480608,2012,1,151153029108,305,1,36482,26085,1
1,2437.82499395695,15,11,8,3,0,1,51182.8867629824,2012,3,151153029112,305,1,36482,26085,0
1,2437.82499395695,15,4,0,4,1,1,46402.1246312773,2012,1,151153029116,305,1,36482,26085,0
1,2437.82499395695,15,8,2,6,0,2,48131.483485267,2012,1,151153029120,305,1,36482,26085,0
2,516.322033396598,15,8,3,5,0,1,82117.0161484334,2012,3,151302034001,306,2,36482,26085,0
2,516.322033396598,15,6,3,3,0,2,52131.5537901145,2012,1,151302034006,306,1,36482,26085,0
2,516.322033396598,15,4,0,4,0,1,267918.19411215,2012,1,151302034008,306,2,36482,26085,0
2,516.322033396598,15,12,3,9,1,2,93437.4895265571,2012,3,151302034013,306,2,36482,26085,0
2,516.322033396598,15,12,4,8,1,2,64290.6610571981,2012,2,151302034027,306,2,36482,26085,0
2,516.322033396598,15,6,4,2,0,1,69744.0437150287,2012,3,151302034032,306,4,36482,26085,0
2,516.322033396598,15,5,3,2,0,1,95081.1654349532,2012,4,151302034037,306,4,36482,26085,0
2,516.322033396598,15,4,2,2,0,1,96067.6266316315,2012,3,151302034047,306,2,36482,26085,0
2,516.322033396598,15,5,3,2,0,1,92888.4523297973,2012,1,151302034052,306,2,36482,26085,0
2,516.322033396598,15,2,0,2,0,1,411033.168073006,2012,4,151302034057,306,2,36482,26085,0
2,516.322033396598,15,3,1,2,0,1,240166.707771587,2012,4,151302034062,306,4,36482,26085,0
2,516.322033396598,15,3,2,1,0,2,26307.955728782,2012,1,151302034067,306,1,36482,26085,1
2,516.322033396598,15,6,3,3,0,1,126930.742682941,2012,3,151302034072,306,2,36482,26085,0
2,516.322033396598,15,5,0,5,0,1,51274.3199779289,2012,3,151302034082,306,1,36482,26085,0
2,516.322033396598,15,12,3,9,1,1,152124.615997392,2012,3,151302034087,306,1,36482,26085,0
2,516.322033396598,15,4,2,2,0,1,106120.730361687,2012,3,151302034092,306,4,36482,26085,0
2,516.322033396598,15,5,2,3,0,1,126820.730667618,2012,3,151302034096,306,2,36482,26085,0
2,516.322033396598,15,5,3,2,0,1,64935.8749829022,2012,3,151302034106,306,4,36482,26085,0
2,516.322033396598,15,5,4,1,0,2,47956.2920294614,2012,2,151302034116,306,2,36482,26085,0
2,516.322033396598,15,5,1,4,0,1,106726.30235804,2012,3,151302034121,306,NA,36482,26085,0
2,516.322033396598,15,3,0,3,0,2,34708.7512274246,2012,3,151302034126,306,2,36482,26085,1
2,516.322033396598,15,1,0,1,0,1,390878.045154971,2012,3,151302034141,306,2,36482,26085,0
2,516.322033396598,15,4,2,2,0,1,82761.8958518308,2012,3,151302034146,306,1,36482,26085,0
1,848.47376853837,15,3,1,2,0,1,97643.4707505287,2012,3,152021021004,307,2,36482,26085,0
1,848.47376853837,15,3,1,2,0,1,93581.2042193044,2012,4,152021021008,307,1,36482,26085,0
1,848.47376853837,15,3,2,1,0,2,39816.2367097233,2012,3,152021021013,307,1,36482,26085,0
1,848.47376853837,15,4,2,2,0,1,47714.8341549964,2012,3,152021021021,307,1,36482,26085,0
1,848.47376853837,15,3,0,3,1,1,26984.3545979674,2012,2,152021021022,307,1,36482,26085,1
1,848.47376853837,15,1,0,1,0,2,126246.061011858,2012,2,152021021027,307,1,36482,26085,0
1,848.47376853837,15,7,4,3,0,1,41079.2922964388,2012,2,152021021036,307,1,36482,26085,0
1,848.47376853837,15,7,5,2,0,1,36104.8287554565,2012,3,152021021040,307,1,36482,26085,1
1,848.47376853837,15,6,3,3,0,1,31829.8612792981,2012,2,152021021045,307,1,36482,26085,1
1,848.47376853837,15,3,2,1,0,2,66294.7254945712,2012,3,152021021050,307,1,36482,26085,0
1,848.47376853837,15,7,3,4,0,1,26405.2112608988,2012,2,152021021059,307,1,36482,26085,1
1,848.47376853837,15,3,1,2,0,1,42196.4681301618,2012,2,152021021063,307,2,36482,26085,0
1,848.47376853837,15,3,0,3,2,1,50441.2920037595,2012,1,152021021068,307,1,36482,26085,0
1,848.47376853837,15,4,2,2,0,1,55031.2629919088,2012,2,152021021073,307,1,36482,26085,0
1,848.47376853837,15,4,2,2,0,2,48948.8326559774,2012,1,152021021077,307,1,36482,26085,0
1,848.47376853837,15,7,4,3,0,1,70931.1511996352,2012,3,152021021082,307,1,36482,26085,0
1,848.47376853837,15,2,0,2,0,1,65706.6248406844,2012,2,152021021086,307,1,36482,26085,0
1,848.47376853837,15,8,5,3,0,1,50150.4088163608,2012,4,152021021091,307,1,36482,26085,0
1,848.47376853837,15,5,3,2,0,1,58193.9116838799,2012,3,152021021096,307,1,36482,26085,0
1,848.47376853837,15,10,5,5,0,1,23527.7958060102,2012,3,152021021105,307,1,36482,26085,1
1,848.47376853837,15,8,4,4,0,1,46816.0831662688,2012,3,152021021109,307,1,36482,26085,0
1,848.47376853837,15,4,2,2,0,1,33348.1578840136,2012,3,152021021114,307,1,36482,26085,1
1,848.47376853837,15,7,5,2,0,1,23952.6376387581,2012,2,152021021119,307,1,36482,26085,1
1,848.47376853837,15,6,4,2,0,1,39623.660683772,2012,3,152021021128,307,1,36482,26085,0
1,848.47376853837,15,7,3,4,0,1,23526.2330650297,2012,3,152021021132,307,1,36482,26085,1
1,848.47376853837,15,5,4,1,0,2,21023.2133552854,2012,1,152021021137,307,1,36482,26085,1
1,686.881906899748,15,6,4,2,0,1,38141.1368527091,2012,2,152141012003,308,1,36482,26085,0
1,686.881906899748,15,2,1,1,0,2,66021.4539097593,2012,1,152141012014,308,1,36482,26085,0
1,686.881906899748,15,3,1,2,1,2,42291.1564360485,2012,1,152141012019,308,1,36482,26085,0
1,686.881906899748,15,8,6,2,0,1,20647.586413144,2012,3,152141012024,308,1,36482,26085,1
1,686.881906899748,15,5,3,2,0,1,56694.7031981354,2012,3,152141012030,308,1,36482,26085,0
1,686.881906899748,15,5,3,2,0,1,42911.9658549148,2012,3,152141012040,308,1,36482,26085,0
1,686.881906899748,15,2,0,2,0,1,59826.5925763501,2012,2,152141012045,308,1,36482,26085,0
1,686.881906899748,15,5,3,2,0,1,24125.0078170688,2012,3,152141012051,308,1,36482,26085,1
1,686.881906899748,15,4,2,2,0,1,33170.1327593467,2012,3,152141012056,308,1,36482,26085,1
1,686.881906899748,15,5,2,3,0,1,33094.4544011223,2012,3,152141012061,308,1,36482,26085,1
1,686.881906899748,15,9,5,4,0,1,26509.8519707109,2012,3,152141012066,308,1,36482,26085,1
1,686.881906899748,15,5,3,2,0,2,33463.3730959916,2012,3,152141012072,308,1,36482,26085,1
1,686.881906899748,15,4,3,1,0,2,31203.6143771841,2012,3,152141012077,308,1,36482,26085,1
1,686.881906899748,15,7,5,2,0,1,36064.4245610119,2012,2,152141012082,308,1,36482,26085,1
1,686.881906899748,15,5,3,2,0,1,34990.6532523748,2012,3,152141012092,308,1,36482,26085,1
1,686.881906899748,15,3,1,2,0,1,49978.3802064579,2012,3,152141012098,308,1,36482,26085,0
1,686.881906899748,15,4,1,3,2,1,26686.5093175326,2012,1,152141012103,308,1,36482,26085,1
1,686.881906899748,15,4,2,2,0,1,39371.136875134,2012,3,152141012108,308,1,36482,26085,0
1,686.881906899748,15,9,6,3,0,1,21088.717189543,2012,3,152141012119,308,1,36482,26085,1
1,686.881906899748,15,3,0,3,0,1,48363.3155805687,2012,1,152141012124,308,1,36482,26085,0
1,686.881906899748,15,4,1,3,0,1,35254.0026141216,2012,2,152141012129,308,1,36482,26085,1
1,686.881906899748,15,5,3,2,0,1,31680.7083545778,2012,1,152141012140,308,1,36482,26085,1
1,686.881906899748,15,8,1,7,0,1,28679.3491638756,2012,3,152141012145,308,1,36482,26085,1
1,686.881906899748,15,7,4,3,0,1,28126.1230001269,2012,3,152141012150,308,1,36482,26085,1
1,686.881906899748,15,4,3,1,0,2,40420.4958632504,2012,3,152141012155,308,1,36482,26085,0
1,1821.07795329472,15,7,3,4,0,1,67156.747694256,2012,2,152221041017,309,1,36482,26085,0
1,1821.07795329472,15,8,5,3,0,1,42283.3302257649,2012,3,152221041026,309,3,36482,26085,0
1,1821.07795329472,15,4,2,2,0,1,79646.6174189177,2012,3,152221041036,309,1,36482,26085,0
1,1821.07795329472,15,12,8,4,1,1,179991.384311854,2012,3,152221041045,309,1,36482,26085,0
1,1821.07795329472,15,3,1,2,0,2,56458.1162164629,2012,3,152221041064,309,2,36482,26085,0
1,1821.07795329472,15,6,3,3,0,1,90585.5123406608,2012,3,152221041073,309,2,36482,26085,0
1,1821.07795329472,15,8,5,3,0,1,46796.2236503913,2012,3,152221041082,309,1,36482,26085,0
1,1821.07795329472,15,2,0,2,0,1,79008.1392037051,2012,3,152221041092,309,1,36482,26085,0
1,1821.07795329472,15,8,5,3,0,1,47266.510641556,2012,3,152221041101,309,1,36482,26085,0
1,1821.07795329472,15,3,1,2,1,1,42917.599186531,2012,2,152221041111,309,4,36482,26085,0
1,1821.07795329472,15,16,10,6,0,1,100253.674196723,2012,2,152221041120,309,1,36482,26085,0
1,1821.07795329472,15,7,3,4,0,2,51171.2454266489,2012,1,152221041129,309,1,36482,26085,0
1,1821.07795329472,15,5,2,3,1,1,105135.446706817,2012,1,152221041139,309,1,36482,26085,0
1,1821.07795329472,15,7,5,2,0,1,65522.9851087842,2012,3,152221041157,309,1,36482,26085,0
1,1821.07795329472,15,2,1,1,0,2,139903.11744535,2012,1,152221041167,309,1,36482,26085,0
1,1821.07795329472,15,5,3,2,0,1,215443.795491476,2012,3,152221041176,309,1,36482,26085,0
1,1821.07795329472,15,5,2,3,0,1,55744.4161680019,2012,2,152221041185,309,1,36482,26085,0
1,1821.07795329472,15,2,1,1,0,2,152394.406325905,2012,1,152221041204,309,2,36482,26085,0
1,1821.07795329472,15,14,4,10,0,1,197179.815921728,2012,1,152221041214,309,1,36482,26085,0
1,1821.07795329472,15,7,4,3,0,1,105376.078029255,2012,1,152221041223,309,1,36482,26085,0
1,1821.07795329472,15,12,7,5,0,1,68891.3295595831,2012,1,152221041232,309,1,36482,26085,0
1,1821.07795329472,15,4,2,2,0,1,89139.8795415011,2012,3,152221041242,309,1,36482,26085,0
1,1821.07795329472,15,6,5,1,0,2,53558.3704379347,2012,3,152221041251,309,1,36482,26085,0
1,1821.07795329472,15,4,2,2,0,1,45872.4541891443,2012,1,152221041260,309,1,36482,26085,0
1,1821.07795329472,15,6,4,2,0,1,56302.8664736843,2012,1,152221041270,309,2,36482,26085,0
1,1821.07795329472,15,8,1,7,0,1,86655.5280738042,2012,1,152221041279,309,1,36482,26085,0
2,274.596492870128,15,1,0,1,0,1,299107.969792336,2012,3,153013325004,310,2,36482,26085,0
2,274.596492870128,15,3,1,2,0,2,110470.8930519,2012,3,153013325006,310,2,36482,26085,0
2,274.596492870128,15,4,1,3,0,2,100581.337436382,2012,3,153013325008,310,1,36482,26085,0
2,274.596492870128,15,4,2,2,0,1,37862.1192550134,2012,1,153013325011,310,1,36482,26085,0
2,274.596492870128,15,3,1,2,1,2,68452.2004134514,2012,1,153013325015,310,1,36482,26085,0
2,274.596492870128,15,6,4,2,0,2,51785.7222975745,2012,3,153013325018,310,4,36482,26085,0
2,274.596492870128,15,3,1,2,0,2,38366.2791493269,2012,3,153013325020,310,2,36482,26085,0
2,274.596492870128,15,7,5,2,0,1,89647.1386686903,2012,3,153013325022,310,1,36482,26085,0
2,274.596492870128,15,3,0,3,0,1,26844.8643074312,2012,2,153013325025,310,4,36482,26085,1
2,274.596492870128,15,6,3,3,1,1,52201.3532913391,2012,3,153013325027,310,1,36482,26085,0
2,274.596492870128,15,8,2,6,0,1,18281.6668776574,2012,2,153013325029,310,1,36482,26085,1
